Date;MoonPhase;Epact;SkyCoverage;Hour;NightDay;Site;Year;Season;Sps;N_ind
18/01/2024;4;15;20;17:53:00;N;Neto;2024;winter;DomesticCat;1
18/01/2024;4;15;20;19:40:00;N;Lastra2;2024;winter;DomesticCat;1
18/01/2024;4;15;20;19:41:00;N;Lastra2;2024;winter;DomesticCat;1
18/01/2024;4;15;20;19:45:00;N;Fonte Mezzina;2024;winter;Wildboar;2
18/01/2024;4;15;20;21:24:00;N;Fonte Mezzina;2024;winter;Wildboar;1
18/01/2024;4;15;20;21:33:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
18/01/2024;4;15;20;21:45:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
18/01/2024;4;15;20;21:55:00;N;Fonte Mezzina;2024;winter;Wildboar;1
18/01/2024;4;15;20;22:59:00;N;CasaDiMartino;2024;winter;RedFox;1
18/01/2024;4;15;20;23:00:00;N;CasaDiMartino;2024;winter;RedFox;1
18/01/2024;4;15;20;23:30:00;N;Lastra1;2024;winter;DomesticCat;1
19/01/2024;4;16;20;00:03:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
19/01/2024;4;16;20;00:04:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
19/01/2024;4;16;20;00:04:00;N;Lastra2;2024;winter;EasternCottontail;1
19/01/2024;4;16;20;00:56:00;N;Fonte Mezzina;2024;winter;Wildboar;1
19/01/2024;4;16;20;00:58;N;Sofia1;2024;winter;FallowDeer;5
19/01/2024;4;16;20;00:59;N;Sofia1;2024;winter;FallowDeer;3
19/01/2024;4;16;20;01:35:00;N;Empoli_Serravalle;2024;winter;Coypu;1
19/01/2024;4;16;20;02:35;N;Sofia1;2024;winter;FallowDeer;3
19/01/2024;4;16;20;02:37;N;Sofia1;2024;winter;FallowDeer;3
19/01/2024;4;16;20;02:45;N;Sofia1;2024;winter;FallowDeer;1
19/01/2024;4;16;20;02:47:00;N;CasaDiMartino;2024;winter;RedFox;1
19/01/2024;4;16;20;03:41:00;N;Compiobbi;2024;winter;Wildboar;1
19/01/2024;4;16;20;04:24:00;N;Lastra1;2024;winter;RedFox;1
19/01/2024;4;16;20;06:13:00;N;Empoli_Serravalle;2024;winter;Coypu;2
19/01/2024;4;16;20;06:35:00;N;Lastra1;2024;winter;DomesticCat;1
19/01/2024;4;16;20;07:51:00;N;Lastra1;2024;winter;RedFox;1
19/01/2024;4;16;20;07:58:00;N;Lastra1;2024;winter;DomesticCat;1
19/01/2024;4;16;20;12:42:00;N;Lastra1;2024;winter;DomesticCat;1
19/01/2024;4;16;20;15:15:00;N;Lastra2;2024;winter;DomesticDog;1
19/01/2024;4;16;20;15:29:00;N;Lastra2;2024;winter;DomesticDog;1
19/01/2024;4;16;20;16:02:00;N;Empoli_Serravalle;2024;winter;Coypu;2
19/01/2024;4;16;20;16:02:00;N;Empoli_Serravalle;2024;winter;Coypu;1
19/01/2024;4;16;20;16:02:00;N;Empoli_Serravalle;2024;winter;Coypu;1
19/01/2024;4;16;20;16:44:00;N;Empoli_Serravalle;2024;winter;Coypu;1
19/01/2024;4;16;20;19:40:00;N;Lastra1;2024;winter;DomesticCat;1
19/01/2024;4;16;20;22:02:00;N;Lastra1;2024;winter;Wildboar;1
19/01/2024;4;16;20;22:20:00;N;CasaDiMartino;2024;winter;Human;2
19/01/2024;4;16;20;22:24;N;Sofia1;2024;winter;FallowDeer;1
19/01/2024;4;16;20;22:31;N;Sofia1;2024;winter;FallowDeer;1
19/01/2024;4;16;20;22:43:00;N;CasaDiMartino;2024;winter;Human;1
19/01/2024;4;16;20;22:46:00;N;CasaDiMartino;2024;winter;Human;2
19/01/2024;4;16;20;23:01:00;N;Lastra1;2024;winter;RedFox;1
20/01/2024;3;17;20;00:16:00;N;CasaDiMartino;2024;winter;Human;2
20/01/2024;3;17;20;01:46:00;N;Lastra1;2024;winter;RedFox;1
20/01/2024;3;17;20;04:37:00;N;Compiobbi;2024;winter;RedFox;1
20/01/2024;3;17;20;05:50:00;N;Lastra1;2024;winter;RedFox;1
20/01/2024;3;17;20;08:01:00;N;Compiobbi;2024;winter;Wildboar;1
20/01/2024;3;17;20;08:34:00;N;Lastra2;2024;winter;DomesticDog;1
20/01/2024;3;17;20;11:28:00;N;Lastra1;2024;winter;DomesticCat;1
20/01/2024;3;17;20;11:37:00;N;Lastra1;2024;winter;DomesticCat;1
20/01/2024;3;17;20;13:24:00;N;Lastra1;2024;winter;DomesticCat;1
20/01/2024;3;17;20;13:50:00;N;Compiobbi;2024;winter;SongThrush;1
20/01/2024;3;17;20;18:27:00;N;Lastra1;2024;winter;DomesticCat;1
20/01/2024;3;17;20;18:47:00;N;CasaDiMartino;2024;winter;DomesticCat;1
20/01/2024;3;17;20;18:59:00;N;Lastra1;2024;winter;RedFox;1
20/01/2024;3;17;20;19:06:00;N;Lastra1;2024;winter;RedFox;1
20/01/2024;3;17;20;21:08:00;N;Lastra1;2024;winter;RedFox;1
21/01/2024;3;18;50;01:02:00;N;Fonte Mezzina;2024;winter;Wildboar;1
21/01/2024;3;18;50;01:33:00;N;CasaDiMartino;2024;winter;DomesticCat;1
21/01/2024;3;18;50;02:04:00;N;Compiobbi;2024;winter;Wildboar;1
21/01/2024;3;18;50;03:32:00;N;CasaDiMartino;2024;winter;RedFox;1
21/01/2024;3;18;50;10:36:00;N;Lastra1;2024;winter;DomesticCat;1
21/01/2024;3;18;50;16:13:00;N;Compiobbi;2024;winter;SongThrush;1
21/01/2024;3;18;50;20:15:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
21/01/2024;3;18;50;20:16:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
21/01/2024;3;18;50;20:16:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
21/01/2024;3;18;50;21:49:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
22/01/2024;3;19;50;00:38:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;5
22/01/2024;3;19;50;00:39:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;5
22/01/2024;3;19;50;01:01:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
22/01/2024;3;19;50;01:08:00;N;Lastra1;2024;winter;RedFox;1
22/01/2024;3;19;50;01:38:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;3
22/01/2024;3;19;50;01:38:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;3
22/01/2024;3;19;50;01:39:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;3
22/01/2024;3;19;50;01:40:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
22/01/2024;3;19;50;01:41:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
22/01/2024;3;19;50;02:52:00;N;Fonte Mezzina;2024;winter;Wildboar;1
22/01/2024;3;19;50;03:59:00;N;Empoli_Serravalle;2024;winter;Coypu;2
22/01/2024;3;19;50;04:09:00;N;CasaDiMartino;2024;winter;EuropeanBadger;1
22/01/2024;3;19;50;04:30:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
22/01/2024;3;19;50;05:05:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
22/01/2024;3;19;50;05:07:00;N;Lastra1;2024;winter;RedFox;1
22/01/2024;3;19;50;05:59:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
22/01/2024;3;19;50;06:00:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
22/01/2024;3;19;50;06:57:00;N;Lastra1;2024;winter;DomesticCat;1
22/01/2024;3;19;50;07:54:00;N;Empoli_Serravalle;2024;winter;Coypu;1
22/01/2024;3;19;50;08:49:00;N;Empoli_Serravalle;2024;winter;Coypu;1
22/01/2024;3;19;50;08:53:00;N;Empoli_Serravalle;2024;winter;Coypu;2
22/01/2024;3;19;50;08:53:00;N;Empoli_Serravalle;2024;winter;Coypu;1
22/01/2024;3;19;50;08:53:00;N;Empoli_Serravalle;2024;winter;Coypu;1
22/01/2024;3;19;50;10:09:00;N;Lastra1;2024;winter;DomesticCat;1
22/01/2024;3;19;50;14:50:00;N;Compiobbi;2024;winter;Blackbird;1
22/01/2024;3;19;50;17:49:00;N;Lastra1;2024;winter;DomesticCat;1
22/01/2024;3;19;50;20:02:00;N;Lastra1;2024;winter;DomesticCat;1
22/01/2024;3;19;50;22:23:00;N;Fonte Mezzina;2024;winter;FallowDeer;1
23/01/2024;3;20;50;00:39:00;N;Fonte Mezzina;2024;winter;Wildboar;1
23/01/2024;3;20;50;01:07:00;N;Compiobbi;2024;winter;Wildboar;1
23/01/2024;3;20;50;01:09:00;N;Compiobbi;2024;winter;Wildboar;1
23/01/2024;3;20;50;01:09:00;N;Compiobbi;2024;winter;Wildboar;1
23/01/2024;3;20;50;01:10:00;N;Compiobbi;2024;winter;Wildboar;1
23/01/2024;3;20;50;02:12:00;N;Compiobbi;2024;winter;Wildboar;1
23/01/2024;3;20;50;02:26:00;N;Compiobbi;2024;winter;Wildboar;1
23/01/2024;3;20;50;02:30:00;N;Lastra1;2024;winter;Wildboar;1
23/01/2024;3;20;50;02:31:00;N;Lastra1;2024;winter;Wildboar;3
23/01/2024;3;20;50;02:31:00;N;Lastra1;2024;winter;Wildboar;1
23/01/2024;3;20;50;02:32:00;N;Lastra1;2024;winter;Wildboar;1
23/01/2024;3;20;50;05:44:00;N;Lastra1;2024;winter;DomesticCat;1
23/01/2024;3;20;50;10:47:00;N;Neto;2024;winter;DomesticCat;1
23/01/2024;3;20;50;14:05:00;N;Lastra1;2024;winter;DomesticCat;1
23/01/2024;3;20;50;18:36:00;N;Lastra1;2024;winter;DomesticCat;1
23/01/2024;3;20;50;18:42:00;N;Lastra1;2024;winter;DomesticCat;1
23/01/2024;3;20;50;21:47:00;N;Compiobbi;2024;winter;WildCat;1
24/01/2024;2;21;50;00:05:00;N;Lastra1;2024;winter;RedFox;1
24/01/2024;2;21;50;00:32:00;N;Compiobbi;2024;winter;RedFox;1
24/01/2024;2;21;50;00:49:00;N;Lastra1;2024;winter;DomesticCat;1
24/01/2024;2;21;50;01:00:00;N;Lastra2;2024;winter;EuropeanHare;1
24/01/2024;2;21;50;01:44:00;N;Lastra1;2024;winter;Wildboar;2
24/01/2024;2;21;50;02:47:00;N;Lastra1;2024;winter;RedFox;1
24/01/2024;2;21;50;02:47:00;N;Lastra1;2024;winter;Wildboar;1
24/01/2024;2;21;50;02:47:00;N;Lastra1;2024;winter;Wildboar;2
24/01/2024;2;21;50;03:42:00;N;Lastra2;2024;winter;Wildboar;1
24/01/2024;2;21;50;03:43:00;N;Lastra2;2024;winter;Wildboar;1
24/01/2024;2;21;50;03:45:00;N;Lastra2;2024;winter;Wildboar;1
24/01/2024;2;21;50;03:47:00;N;Lastra2;2024;winter;Wildboar;1
24/01/2024;2;21;50;04:30:00;N;Fonte Mezzina;2024;winter;Wildboar;1
24/01/2024;2;21;50;04:43:00;N;Lastra1;2024;winter;DomesticCat;1
24/01/2024;2;21;50;04:43:00;N;Lastra1;2024;winter;CrestedPorcupine;3
24/01/2024;2;21;50;05:44:00;N;Lastra1;2024;winter;CrestedPorcupine;2
24/01/2024;2;21;50;06:10:00;N;Lastra1;2024;winter;DomesticCat;1
24/01/2024;2;21;50;06:19:00;N;Lastra1;2024;winter;DomesticCat;1
24/01/2024;2;21;50;08:13:00;N;CasaDiMartino;2024;winter;Human;3
24/01/2024;2;21;50;08:58:00;N;CasaDiMartino;2024;winter;Human;2
24/01/2024;2;21;50;14:45:00;N;Lastra1;2024;winter;DomesticCat;1
24/01/2024;2;21;50;19:59:00;N;Lastra1;2024;winter;DomesticCat;1
24/01/2024;2;21;50;20:16:00;N;Lastra1;2024;winter;RedFox;1
24/01/2024;2;21;50;21:22:00;N;Lastra2;2024;winter;EuropeanHare;1
24/01/2024;2;21;50;21:32:00;N;Lastra1;2024;winter;DomesticCat;1
24/01/2024;2;21;50;23:32:00;N;Fonte Mezzina;2024;winter;Wildboar;1
25/01/2024;2;22;5;00:20:00;N;Lastra1;2024;winter;RedFox;1
25/01/2024;2;22;5;00:32:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
25/01/2024;2;22;5;01:14:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;4
25/01/2024;2;22;5;01:16:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;4
25/01/2024;2;22;5;01:37:00;N;Fonte Mezzina;2024;winter;FallowDeer;1
25/01/2024;2;22;5;02:00:00;N;Compiobbi;2024;winter;Wildboar;1
25/01/2024;2;22;5;02:19:00;N;Lastra1;2024;winter;RedFox;1
25/01/2024;2;22;5;02:20:00;N;Lastra1;2024;winter;RedFox;1
25/01/2024;2;22;5;03:24:00;N;Compiobbi;2024;winter;Wildboar;1
25/01/2024;2;22;5;03:24:00;N;Compiobbi;2024;winter;Wildboar;1
25/01/2024;2;22;5;03:25:00;N;Compiobbi;2024;winter;Wildboar;1
25/01/2024;2;22;5;08:53:00;N;Empoli_Serravalle;2024;winter;Coypu;2
25/01/2024;2;22;5;08:53:00;N;Empoli_Serravalle;2024;winter;Coypu;1
25/01/2024;2;22;5;08:55:00;N;Empoli_Serravalle;2024;winter;Coypu;2
25/01/2024;2;22;5;08:58:00;N;Empoli_Serravalle;2024;winter;Coypu;1
25/01/2024;2;22;5;09:04:00;N;Empoli_Serravalle;2024;winter;Coypu;2
25/01/2024;2;22;5;12:01:00;N;Lastra1;2024;winter;DomesticCat;1
25/01/2024;2;22;5;13:37:00;N;Lastra1;2024;winter;GreenWoodpecker;1
25/01/2024;2;22;5;16:15:00;N;Empoli_Serravalle;2024;winter;Coypu;1
25/01/2024;2;22;5;16:16:00;N;Empoli_Serravalle;2024;winter;Coypu;2
25/01/2024;2;22;5;16:33:00;N;Lastra1;2024;winter;DomesticCat;1
25/01/2024;2;22;5;18:38:00;N;Lastra1;2024;winter;RedFox;1
25/01/2024;2;22;5;18:51:00;N;Lastra1;2024;winter;RedFox;1
25/01/2024;2;22;5;19:36:00;N;Lastra1;2024;winter;DomesticCat;1
25/01/2024;2;22;5;19:42:00;N;Lastra1;2024;winter;DomesticCat;1
25/01/2024;2;22;5;20:11:00;N;Lastra1;2024;winter;RedFox;1
25/01/2024;2;22;5;20:29:00;N;Fonte Mezzina;2024;winter;Wildboar;1
25/01/2024;2;22;5;22:42:00;N;Lastra1;2024;winter;RedFox;1
25/01/2024;2;22;5;22:44:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
25/01/2024;2;22;5;22:53:00;N;Lastra1;2024;winter;RedFox;1
25/01/2024;2;22;5;23:52:00;N;Lastra2;2024;winter;RedFox;1
26/01/2024;2;23;5;01:55:00;N;Fonte Mezzina;2024;winter;DomesticCat;1
26/01/2024;2;23;5;02:22:00;N;Lastra2;2024;winter;RedFox;1
26/01/2024;2;23;5;02:54:00;N;Fonte Mezzina;2024;winter;Wildboar;1
26/01/2024;2;23;5;11:48:00;N;Lastra2;2024;winter;DomesticDog;1
26/01/2024;2;23;5;12:40:00;N;Lastra2;2024;winter;DomesticDog;1
26/01/2024;2;23;5;12:53:00;N;Lastra2;2024;winter;DomesticDog;1
26/01/2024;2;23;5;15:36:00;N;Lastra2;2024;winter;DomesticDog;1
26/01/2024;2;23;5;16:16:00;N;Empoli_Serravalle;2024;winter;Coypu;1
26/01/2024;2;23;5;18:57:00;N;Lastra2;2024;winter;DomesticCat;1
26/01/2024;2;23;5;18:58:00;N;Lastra2;2024;winter;DomesticCat;1
26/01/2024;2;23;5;18:58:00;N;Lastra2;2024;winter;DomesticCat;1
26/01/2024;2;23;5;20:28:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
26/01/2024;2;23;5;20:36:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
26/01/2024;2;23;5;20:36:00;N;CasaDiMartino;2024;winter;DomesticDog;1
27/01/2024;2;24;5;01:58:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
27/01/2024;2;24;5;02:32:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
27/01/2024;2;24;5;02:33:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
27/01/2024;2;24;5;04:27:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
27/01/2024;2;24;5;05:57:00;N;CasaDiMartino;2024;winter;RedFox;1
27/01/2024;2;24;5;07:11:00;N;Lastra2;2024;winter;RedFox;1
27/01/2024;2;24;5;16:18:00;N;Empoli_Serravalle;2024;winter;Coypu;1
27/01/2024;2;24;5;16:20:00;N;Empoli_Serravalle;2024;winter;Coypu;2
27/01/2024;2;24;5;16:40:00;N;Empoli_Serravalle;2024;winter;Shelduck;1
27/01/2024;2;24;5;17:00:00;N;Empoli_Serravalle;2024;winter;Shelduck;1
27/01/2024;2;24;5;17:05:00;N;Empoli_Serravalle;2024;winter;Coypu;1
27/01/2024;2;24;5;17:10:00;N;Empoli_Serravalle;2024;winter;Shelduck;1
27/01/2024;2;24;5;17:19:00;N;Empoli_Serravalle;2024;winter;Shelduck;1
27/01/2024;2;24;5;17:29:00;N;Empoli_Serravalle;2024;winter;Shelduck;1
27/01/2024;2;24;5;17:34:00;N;Empoli_Serravalle;2024;winter;Coypu;1
27/01/2024;2;24;5;17:34:00;N;Empoli_Serravalle;2024;winter;Coypu;2
27/01/2024;2;24;5;17:34:00;N;Empoli_Serravalle;2024;winter;Coypu;2
27/01/2024;2;24;5;17:40:00;N;Empoli_Serravalle;2024;winter;Coypu;1
27/01/2024;2;24;5;17:46:00;N;Empoli_Serravalle;2024;winter;Coypu;2
27/01/2024;2;24;5;17:49:00;N;Empoli_Serravalle;2024;winter;Coypu;3
27/01/2024;2;24;5;17:49:00;N;Empoli_Serravalle;2024;winter;Coypu;1
27/01/2024;2;24;5;17:53:00;N;Empoli_Serravalle;2024;winter;Coypu;3
27/01/2024;2;24;5;18:17:00;N;Lastra2;2024;winter;DomesticDog;1
27/01/2024;2;24;5;19:56:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
27/01/2024;2;24;5;22:31:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
27/01/2024;2;24;5;22:31:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
27/01/2024;2;24;5;23:59:00;N;Lastra1;2024;winter;DomesticDog;1
28/01/2024;2;25;100;02:31:00;N;Lastra2;2024;winter;DomesticCat;1
28/01/2024;2;25;100;16:44:00;N;Empoli_Serravalle;2024;winter;Shelduck;1
28/01/2024;2;25;100;17:01:00;N;Empoli_Serravalle;2024;winter;Shelduck;1
28/01/2024;2;25;100;17:12:00;N;Empoli_Serravalle;2024;winter;Shelduck;1
28/01/2024;2;25;100;17:22:00;N;Empoli_Serravalle;2024;winter;Egret;1
28/01/2024;2;25;100;17:32:00;N;Empoli_Serravalle;2024;winter;BlackHeadedGull;1
28/01/2024;2;25;100;20:23:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
28/01/2024;2;25;100;20:25:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;4
28/01/2024;2;25;100;20:26:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;3
28/01/2024;2;25;100;20:28:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;2
28/01/2024;2;25;100;20:29:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;2
28/01/2024;2;25;100;20:33:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;2
28/01/2024;2;25;100;21:04:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
28/01/2024;2;25;100;22:04:00;N;Lastra2;2024;winter;RedFox;1
28/01/2024;2;25;100;22:08:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
29/01/2024;1;26;100;00:38:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;2
29/01/2024;1;26;100;00:50:00;N;Lastra2;2024;winter;DomesticCat;1
29/01/2024;1;26;100;01:40:00;N;Lastra2;2024;winter;RedFox;1
29/01/2024;1;26;100;03:11:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;4
29/01/2024;1;26;100;04:52:00;N;CasaDiMartino;2024;winter;EuropeanBadger;1
29/01/2024;1;26;100;06:50:00;N;Lastra2;2024;winter;RedFox;1
29/01/2024;1;26;100;13:01:00;N;Lastra2;2024;winter;DomesticCat;1
29/01/2024;1;26;100;16:49:00;N;Empoli_Serravalle;2024;winter;Shelduck;1
29/01/2024;1;26;100;17:03:00;N;Empoli_Serravalle;2024;winter;Shelduck;1
29/01/2024;1;26;100;17:17:00;N;Empoli_Serravalle;2024;winter;Mallard;1
29/01/2024;1;26;100;17:23:00;N;Empoli_Serravalle;2024;winter;Shelduck;1
29/01/2024;1;26;100;17:54:00;N;Empoli_Serravalle;2024;winter;Shelduck;1
29/01/2024;1;26;100;17:55:00;N;Empoli_Serravalle;2024;winter;Coypu;1
29/01/2024;1;26;100;17:56:00;N;Empoli_Serravalle;2024;winter;Coypu;3
29/01/2024;1;26;100;17:56:00;N;Empoli_Serravalle;2024;winter;Coypu;3
29/01/2024;1;26;100;17:57:00;N;Empoli_Serravalle;2024;winter;Coypu;1
29/01/2024;1;26;100;17:57:00;N;Empoli_Serravalle;2024;winter;Coypu;1
29/01/2024;1;26;100;18:00:00;N;Empoli_Serravalle;2024;winter;Coypu;3
29/01/2024;1;26;100;18:00:00;N;Empoli_Serravalle;2024;winter;Coypu;3
29/01/2024;1;26;100;18:59:00;N;Neto;2024;winter;DomesticCat;1
29/01/2024;1;26;100;19:36:00;N;CasaDiMartino;2024;winter;DomesticCat;1
29/01/2024;1;26;100;19:50:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
29/01/2024;1;26;100;19:57:00;N;CasaDiMartino;2024;winter;DomesticCat;1
29/01/2024;1;26;100;20:21:00;N;Lastra2;2024;winter;Wildboar;1
30/01/2024;1;27;100;06:59:00;N;Impruneta;2024;winter;EuropeanHare;1
30/01/2024;1;27;100;08:49:00;N;Fonte Mezzina;2024;winter;FallowDeer;1
30/01/2024;1;27;100;16:52:00;N;Empoli_Serravalle;2024;winter;Shelduck;1
30/01/2024;1;27;100;17:05:00;N;Empoli_Serravalle;2024;winter;Mallard;1
30/01/2024;1;27;100;17:18:00;N;Empoli_Serravalle;2024;winter;Shelduck;1
30/01/2024;1;27;100;17:25:00;N;Empoli_Serravalle;2024;winter;GreyHeron;1
30/01/2024;1;27;100;17:26:00;N;Neto;2024;winter;EurasianMagpie;1
30/01/2024;1;27;100;17:26:00;N;Neto;2024;winter;RedSquirrel;1
30/01/2024;1;27;100;17:26:00;N;Neto;2024;winter;Human;2
30/01/2024;1;27;100;17:53:00;N;Empoli_Serravalle;2024;winter;MuscovyDuck;1
30/01/2024;1;27;100;18:02:00;N;Empoli_Serravalle;2024;winter;Coypu;1
30/01/2024;1;27;100;18:02:00;N;Empoli_Serravalle;2024;winter;Coypu;3
30/01/2024;1;27;100;18:04:00;N;Empoli_Serravalle;2024;winter;Coypu;1
30/01/2024;1;27;100;18:05:00;N;Empoli_Serravalle;2024;winter;Coypu;1
30/01/2024;1;27;100;22:02:00;N;CasaDiMartino;2024;winter;EuropeanBadger;1
31/01/2024;1;28;100;00:02:00;N;CasaDiMartino;2024;winter;EuropeanBadger;1
31/01/2024;1;28;100;00:38:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
31/01/2024;1;28;100;02:03:00;N;Impruneta;2024;winter;EuropeanHare;1
31/01/2024;1;28;100;05:41:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
31/01/2024;1;28;100;05:42:00;N;Impruneta;2024;winter;RedFox;1
31/01/2024;1;28;100;05:43:00;N;CasaDiMartino;2024;winter;CrestedPorcupine;1
31/01/2024;1;28;100;06:25:00;N;Impruneta;2024;winter;EuropeanHare;1
31/01/2024;1;28;100;11:57:00;N;CasaDiMartino;2024;winter;DomesticCat;1
31/01/2024;1;28;100;13:39:00;N;Impruneta;2024;winter;Human;1
31/01/2024;1;28;100;18:08:00;N;Empoli_Serravalle;2024;winter;Coypu;1
31/01/2024;1;28;100;18:09:00;N;Empoli_Serravalle;2024;winter;Coypu;1
31/01/2024;1;28;100;18:09:00;N;Empoli_Serravalle;2024;winter;Coypu;1
31/01/2024;1;28;100;22:30:00;N;CasaDiMartino;2024;winter;EuropeanBadger;1
31/01/2024;1;28;100;23:07:00;N;CasaDiMartino;2024;winter;EuropeanBadger;1
01/02/2024;1;29;100;18:11:00;N;Empoli_Serravalle;2024;winter;Coypu;1
01/02/2024;1;29;100;18:34:00;N;Empoli_Serravalle;2024;winter;Coypu;1
01/02/2024;1;29;100;18:39:00;N;Empoli_Serravalle;2024;winter;Coypu;1
02/02/2024;1;1;100;19:04:00;N;Empoli_Serravalle;2024;winter;Coypu;1
03/02/2024;1;2;100;19:41:00;N;Empoli_Serravalle;2024;winter;Coypu;1
04/02/2024;1;3;90;20:37:00;N;Empoli_Serravalle;2024;winter;Coypu;1
05/02/2024;2;4;90;20:41:00;N;Empoli_Serravalle;2024;winter;Coypu;1
05/02/2024;2;4;90;21:36:00;N;Empoli_Serravalle;2024;winter;Coypu;1
01/06/2023;4;13;10;08:20:00;D;Osmannoro;2023;spring;Human;2
01/06/2023;4;13;5;09:36:00;D;Osmannoro;2023;spring;Human;2
01/06/2023;4;13;5;09:44:00;D;Osmannoro;2023;spring;Human;2
01/06/2023;4;13;5;09:44:00;D;Osmannoro;2023;spring;Human;2
01/06/2023;4;13;5;09:44:00;D;TorrinoSantarosa;2023;spring;AegyptianGoose;2
01/06/2023;4;13;5;09:44:00;D;TorrinoSantarosa;2023;spring;AegyptianGoose;2
01/06/2023;4;13;5;11:35:00;D;Osmannoro;2023;spring;Human;2
01/06/2023;4;13;5;11:35:00;D;Osmannoro;2023;spring;Human;2
01/06/2023;4;13;5;12:27:00;D;Osmannoro;2023;spring;Human;2
01/06/2023;4;13;5;14:33:00;D;Osmannoro;2023;spring;Human;1
01/06/2023;4;13;5;17:03:00;D;Osmannoro;2023;spring;Human;1
01/06/2023;4;13;5;17:03:00;D;Osmannoro;2023;spring;Human;1
01/06/2023;4;13;5;08:00:00;D;Empoli_Serravalle;2023;spring;Coypu;1
01/06/2023;4;13;5;08:03:00;D;Empoli_Serravalle;2023;spring;Coypu;4
01/06/2023;4;13;5;08:04:00;D;Empoli_Serravalle;2023;spring;Coypu;2
01/06/2023;4;13;5;08:04:00;D;Empoli_Serravalle;2023;spring;Coypu;1
01/06/2023;4;13;5;08:05:00;D;Empoli_Serravalle;2023;spring;Coypu;1
01/06/2023;4;13;5;08:18:00;D;Empoli_Serravalle;2023;spring;Coypu;3
01/06/2023;4;13;5;08:18:00;D;Empoli_Serravalle;2023;spring;Coypu;1
01/06/2023;4;13;5;08:23:00;D;Empoli_Serravalle;2023;spring;Coypu;1
01/06/2023;4;13;5;08:57:00;D;Empoli_Serravalle;2023;spring;Coypu;1
01/06/2023;4;13;5;08:57:00;D;Empoli_Serravalle;2023;spring;Coypu;1
01/06/2023;4;13;5;14:24:00;D;Osmannoro;2023;spring;Human;2
01/06/2023;4;13;5;16:23:00;D;Empoli_Serravalle;2023;spring;DomesticDog;1
01/06/2023;4;13;5;16:39:00;D;Cascine;2023;spring;RedSquirrel;1
01/06/2023;4;13;5;17:13:00;D;Osmannoro;2023;spring;Human;2
01/06/2023;4;13;5;06:49:00;N;Empoli_Serravalle;2023;spring;Coypu;1
01/06/2023;4;13;5;06:49:00;N;Empoli_Serravalle;2023;spring;Coypu;1
01/06/2023;4;13;5;06:52:00;N;Empoli_Serravalle;2023;spring;Coypu;1
02/06/2023;4;14;5;08:58:00;D;Osmannoro;2023;spring;Human;2
02/06/2023;4;14;5;08:58:00;D;Osmannoro;2023;spring;Human;2
02/06/2023;4;14;5;09:26:00;D;Osmannoro;2023;spring;Human;1
